UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Connecticut Actual Load (MW),Maine Actual Load (MW),New Hampshire Actual Load (MW),Northeast Massachusetts Actual Load (MW),Rhode Island Actual Load (MW),Southeast Massachusetts Actual Load (MW),Vermont Actual Load (MW),Western/Central Massachusetts Actual Load (MW)
6/2/2024 20:00,6/2/2024 15:00,6/2/2024 16:00,6/2/2024,16,3130.112,1093.199,1348.562,2748.302,920.167,1635.19,253.982,1662.329
6/2/2024 21:00,6/2/2024 16:00,6/2/2024 17:00,6/2/2024,17,3422.966,1192.2,1424.197,2877.484,956.761,1704.889,381.285,1803.961
6/2/2024 22:00,6/2/2024 17:00,6/2/2024 18:00,6/2/2024,18,3666.186,1305.067,1516.165,3023.304,1011.67,1857.926,512.166,1986.297
6/2/2024 23:00,6/2/2024 18:00,6/2/2024 19:00,6/2/2024,19,3766.145,1377.524,1531.144,3091.087,1015.439,1938.625,575.859,2064.301
6/3/2024 0:00,6/2/2024 19:00,6/2/2024 20:00,6/2/2024,20,3721.896,1362.717,1495.086,3033.373,992.191,1904.373,614.914,2049.088
6/3/2024 1:00,6/2/2024 20:00,6/2/2024 21:00,6/2/2024,21,3683.282,1355.453,1457.955,3010.946,984.736,1869.963,625.811,2038.944
6/3/2024 2:00,6/2/2024 21:00,6/2/2024 22:00,6/2/2024,22,3522.041,1280.808,1372.462,2935.83,939.663,1775.108,605.328,1955.102
6/3/2024 3:00,6/2/2024 22:00,6/2/2024 23:00,6/2/2024,23,3202.738,1140.024,1241.684,2741.757,863.991,1598.501,560.735,1800.249
6/3/2024 4:00,6/2/2024 23:00,6/3/2024 0:00,6/2/2024,24,2881.434,1033.654,1126.061,2517.432,787.968,1430.208,508.265,1653.027
6/3/2024 5:00,6/3/2024 0:00,6/3/2024 1:00,6/3/2024,1,2647.964,975.793,1049.206,2346.681,730.969,1317.864,471.163,1542.107
6/3/2024 6:00,6/3/2024 1:00,6/3/2024 2:00,6/3/2024,2,2483.446,944.862,1000.97,2234.656,691.628,1254.479,455.298,1464.728
6/3/2024 7:00,6/3/2024 2:00,6/3/2024 3:00,6/3/2024,3,2391.607,937.636,973.99,2172.282,669.113,1209.68,443.485,1415.786
6/3/2024 8:00,6/3/2024 3:00,6/3/2024 4:00,6/3/2024,4,2339.521,899.75,966.971,2152.05,655.079,1194.699,437.09,1399.524
6/3/2024 9:00,6/3/2024 4:00,6/3/2024 5:00,6/3/2024,5,2368.409,946.271,992.55,2194.104,662.661,1224.8,446.615,1426.815
6/3/2024 10:00,6/3/2024 5:00,6/3/2024 6:00,6/3/2024,6,2524.8,1003.523,1069.778,2306.725,700.281,1294.268,471.969,1502.263
6/3/2024 11:00,6/3/2024 6:00,6/3/2024 7:00,6/3/2024,7,2793.758,1115.477,1190.195,2515.117,768.546,1418.697,501.955,1654.887
6/3/2024 12:00,6/3/2024 7:00,6/3/2024 8:00,6/3/2024,8,3027.416,1160.185,1281.344,2694.311,835.848,1518.877,483.783,1776.355
6/3/2024 13:00,6/3/2024 8:00,6/3/2024 9:00,6/3/2024,9,3123.268,1148.6,1315.709,2773.002,885.83,1547.976,394.078,1790.98
6/3/2024 14:00,6/3/2024 9:00,6/3/2024 10:00,6/3/2024,10,3171.705,1110.501,1341.277,2828.351,908.002,1557.716,307.084,1746.203
6/3/2024 15:00,6/3/2024 10:00,6/3/2024 11:00,6/3/2024,11,3257.967,1112.394,1382.44,2883.743,940.356,1554.906,269.405,1756.089
6/3/2024 16:00,6/3/2024 11:00,6/3/2024 12:00,6/3/2024,12,3368.964,1111.716,1414.854,2914.681,975.624,1541.303,259.388,1779.132
6/3/2024 17:00,6/3/2024 12:00,6/3/2024 13:00,6/3/2024,13,3480.438,1128.63,1444.896,2955.586,1007.11,1563.901,263.459,1816.612
6/3/2024 18:00,6/3/2024 13:00,6/3/2024 14:00,6/3/2024,14,3626.172,1149.4,1493.067,2998.855,1047.409,1608.399,280.668,1891.335
6/3/2024 19:00,6/3/2024 14:00,6/3/2024 15:00,6/3/2024,15,3809.822,1176.42,1536.951,3056.769,1081.218,1676.98,302.631,1977.27
6/3/2024 20:00,6/3/2024 15:00,6/3/2024 16:00,6/3/2024,16,4025.939,1211.938,1583.459,3109.211,1121.788,1775.725,344.646,2096.966
6/3/2024 21:00,6/3/2024 16:00,6/3/2024 17:00,6/3/2024,17,4283.705,1276.706,1633.973,3159.252,1153.145,1889.854,430.175,2222.169
6/3/2024 22:00,6/3/2024 17:00,6/3/2024 18:00,6/3/2024,18,4484.94,1343.372,1684.891,3192.583,1169.559,2014.692,543.453,2322.056
6/3/2024 23:00,6/3/2024 18:00,6/3/2024 19:00,6/3/2024,19,4526.41,1369.653,1676.579,3143.657,1162.736,2061.771,640.876,2356.48
6/4/2024 0:00,6/3/2024 19:00,6/3/2024 20:00,6/3/2024,20,4410.989,1353.67,1621.672,3062.274,1120.548,2019.816,667.128,2310.667
6/4/2024 1:00,6/3/2024 20:00,6/3/2024 21:00,6/3/2024,21,4221.596,1339.1,1559.598,2985.183,1074.207,1946.519,667.105,2253.323
6/4/2024 2:00,6/3/2024 21:00,6/3/2024 22:00,6/3/2024,22,3946.641,1259.997,1454.967,2863.74,1011.197,1815.985,656.513,2132.693
6/4/2024 3:00,6/3/2024 22:00,6/3/2024 23:00,6/3/2024,23,3527.886,1133.73,1311.653,2645.504,908.444,1617.411,618.449,1931.322
6/4/2024 4:00,6/3/2024 23:00,6/4/2024 0:00,6/3/2024,24,3116.297,1038.905,1182.373,2418.456,820.421,1450.103,558.801,1757.781
6/4/2024 5:00,6/4/2024 0:00,6/4/2024 1:00,6/4/2024,1,2801.47,979.283,1093.276,2220.704,749.89,1330.081,514.336,1632.173
6/4/2024 6:00,6/4/2024 1:00,6/4/2024 2:00,6/4/2024,2,2602.344,946.939,1037.131,2111.524,706.769,1254.092,492.026,1532.879
6/4/2024 7:00,6/4/2024 2:00,6/4/2024 3:00,6/4/2024,3,2465.63,918.665,999.523,2038.71,679.91,1202.313,471.043,1472.157
6/4/2024 8:00,6/4/2024 3:00,6/4/2024 4:00,6/4/2024,4,2397.457,899.78,987.024,2005.407,663.001,1178.825,459.134,1440.602
6/4/2024 9:00,6/4/2024 4:00,6/4/2024 5:00,6/4/2024,5,2415.277,931.882,1005.808,2019.982,661.386,1195.605,466.165,1451.053
6/4/2024 10:00,6/4/2024 5:00,6/4/2024 6:00,6/4/2024,6,2514.091,998.696,1069.349,2121.42,687.312,1255.687,492.72,1508.3
6/4/2024 11:00,6/4/2024 6:00,6/4/2024 7:00,6/4/2024,7,2771.168,1113.431,1190.647,2313.074,752.273,1370.864,523.278,1641.613
6/4/2024 12:00,6/4/2024 7:00,6/4/2024 8:00,6/4/2024,8,2959.287,1153.282,1276.363,2480.926,811.274,1436.808,498.408,1729.87
6/4/2024 13:00,6/4/2024 8:00,6/4/2024 9:00,6/4/2024,9,2982.251,1121.996,1306.128,2565.375,846.096,1440.167,418.684,1732.239
6/4/2024 14:00,6/4/2024 9:00,6/4/2024 10:00,6/4/2024,10,2984.523,1091.761,1319.434,2619.316,866.085,1419.119,368.376,1709.05
6/4/2024 15:00,6/4/2024 10:00,6/4/2024 11:00,6/4/2024,11,3028.998,1092.913,1343.464,2640.86,891.301,1401.413,338.47,1716.327
6/4/2024 16:00,6/4/2024 11:00,6/4/2024 12:00,6/4/2024,12,3126.076,1086.192,1372.478,2677.22,912.1,1422.245,318.07,1750.209
6/4/2024 17:00,6/4/2024 12:00,6/4/2024 13:00,6/4/2024,13,3254.277,1115.815,1406.548,2708.37,931.867,1456.49,310.24,1817.612
6/4/2024 18:00,6/4/2024 13:00,6/4/2024 14:00,6/4/2024,14,3408.77,1142.266,1442.767,2777.017,958.28,1535.303,337.87,1884.359
6/4/2024 19:00,6/4/2024 14:00,6/4/2024 15:00,6/4/2024,15,3562.863,1158.905,1480.221,2839.568,972.248,1618.718,381.489,1960.32
6/4/2024 20:00,6/4/2024 15:00,6/4/2024 16:00,6/4/2024,16,3742.725,1190.418,1531.592,2911.545,994.198,1711.436,440.754,2081.092
6/4/2024 21:00,6/4/2024 16:00,6/4/2024 17:00,6/4/2024,17,3956.668,1245.122,1600.625,3026.78,1016.27,1825.209,516.781,2227.019
6/4/2024 22:00,6/4/2024 17:00,6/4/2024 18:00,6/4/2024,18,4106.761,1312.828,1655.396,3113.298,1036.885,1938.739,588.859,2318.367
6/4/2024 23:00,6/4/2024 18:00,6/4/2024 19:00,6/4/2024,19,4077.462,1341.794,1656.143,3087.519,1035.769,1993.717,658.47,2351.412
6/5/2024 0:00,6/4/2024 19:00,6/4/2024 20:00,6/4/2024,20,3944.165,1333.137,1608.229,3032.019,1004.906,1955.489,665.328,2292.236
6/5/2024 1:00,6/4/2024 20:00,6/4/2024 21:00,6/4/2024,21,3828.78,1325.442,1555.436,2976.197,982.19,1895.629,667.72,2249.064
6/5/2024 2:00,6/4/2024 21:00,6/4/2024 22:00,6/4/2024,22,3615.066,1248.079,1464.013,2835.021,935.573,1776.918,669.144,2139.524
6/5/2024 3:00,6/4/2024 22:00,6/4/2024 23:00,6/4/2024,23,3254.992,1131.42,1318.217,2617.759,853.564,1582.849,649.405,1936.648
6/5/2024 4:00,6/4/2024 23:00,6/5/2024 0:00,6/4/2024,24,2908.627,1049.424,1191.931,2396.758,767.855,1414.168,601.808,1771.127
6/5/2024 5:00,6/5/2024 0:00,6/5/2024 1:00,6/5/2024,1,2654.675,988.401,1106.167,2251.737,714.36,1305.777,557.647,1645.162
6/5/2024 6:00,6/5/2024 1:00,6/5/2024 2:00,6/5/2024,2,2491.293,941.027,1046.891,2131.473,679.522,1228.202,534.873,1556.243
6/5/2024 7:00,6/5/2024 2:00,6/5/2024 3:00,6/5/2024,3,2389.228,923.262,1015.535,2051.101,657.68,1186.031,519.447,1499.53
6/5/2024 8:00,6/5/2024 3:00,6/5/2024 4:00,6/5/2024,4,2340.233,909.883,1004.84,2017.535,646.248,1167.714,508.121,1470.819
6/5/2024 9:00,6/5/2024 4:00,6/5/2024 5:00,6/5/2024,5,2373.29,936.324,1027.237,2035.991,653.938,1188.512,515.614,1484.709
6/5/2024 10:00,6/5/2024 5:00,6/5/2024 6:00,6/5/2024,6,2519.335,1004.077,1099.38,2128.816,684.192,1249.194,541.47,1547.817
6/5/2024 11:00,6/5/2024 6:00,6/5/2024 7:00,6/5/2024,7,2790.615,1120.432,1223.648,2363.85,754.148,1362.432,569.241,1693.967
6/5/2024 12:00,6/5/2024 7:00,6/5/2024 8:00,6/5/2024,8,3021.155,1169.324,1317.844,2562.077,817.222,1444.475,584.116,1814.461
6/5/2024 13:00,6/5/2024 8:00,6/5/2024 9:00,6/5/2024,9,3090.024,1163.451,1369.463,2715.089,851.164,1473.113,547.265,1863.149
6/5/2024 14:00,6/5/2024 9:00,6/5/2024 10:00,6/5/2024,10,3101.395,1152.486,1411.285,2797.985,885.299,1493.352,511.881,1842.771
6/5/2024 15:00,6/5/2024 10:00,6/5/2024 11:00,6/5/2024,11,3118.135,1156.95,1442.142,2902.41,927.296,1537.551,498.875,1813.779
6/5/2024 16:00,6/5/2024 11:00,6/5/2024 12:00,6/5/2024,12,3154.631,1198.475,1500.96,2984.729,977.211,1619.341,464.691,1837.627
6/5/2024 17:00,6/5/2024 12:00,6/5/2024 13:00,6/5/2024,13,3217.033,1250.557,1553.734,3053.657,1006.91,1628.06,450.382,1856.432
6/5/2024 18:00,6/5/2024 13:00,6/5/2024 14:00,6/5/2024,14,3373.08,1309.801,1632.182,3123.332,1021.749,1621.507,434.573,1935.787
6/5/2024 19:00,6/5/2024 14:00,6/5/2024 15:00,6/5/2024,15,3572.63,1375.522,1688.664,3261.027,1062.2,1701.775,424.761,2046.388
6/5/2024 20:00,6/5/2024 15:00,6/5/2024 16:00,6/5/2024,16,3802.79,1398.065,1731.704,3457.933,1093.744,1816.918,429.853,2181.287
6/5/2024 21:00,6/5/2024 16:00,6/5/2024 17:00,6/5/2024,17,4056.455,1417.171,1757.958,3611.686,1127.038,1945.563,510.03,2302.767
6/5/2024 22:00,6/5/2024 17:00,6/5/2024 18:00,6/5/2024,18,4205.789,1410.367,1748.87,3679.903,1147.748,2053.031,622.971,2391.103
6/5/2024 23:00,6/5/2024 18:00,6/5/2024 19:00,6/5/2024,19,4144.973,1416.515,1702.348,3585.711,1140.889,2099.594,657.976,2410.218
6/6/2024 0:00,6/5/2024 19:00,6/5/2024 20:00,6/5/2024,20,4118.876,1407.444,1659.835,3514.649,1106.632,2072.139,668.767,2372.189
6/6/2024 1:00,6/5/2024 20:00,6/5/2024 21:00,6/5/2024,21,4059.787,1381.811,1616.4,3454.832,1079.984,2027.882,674.858,2359.1
6/6/2024 2:00,6/5/2024 21:00,6/5/2024 22:00,6/5/2024,22,3869.758,1289.644,1519.582,3308.822,1029.823,1918.269,695.793,2251.107
6/6/2024 3:00,6/5/2024 22:00,6/5/2024 23:00,6/5/2024,23,3519.572,1169.485,1378.924,3056.61,940.156,1730.279,665.991,2057.071
6/6/2024 4:00,6/5/2024 23:00,6/6/2024 0:00,6/5/2024,24,3182.524,1069.273,1256.539,2795.013,859.957,1552.509,615.122,1885.807
6/6/2024 5:00,6/6/2024 0:00,6/6/2024 1:00,6/6/2024,1,2930.161,1001.18,1170.652,2582.065,799.224,1433.829,572.186,1750.881
6/6/2024 6:00,6/6/2024 1:00,6/6/2024 2:00,6/6/2024,2,2770.04,972.207,1114.108,2466.39,768.511,1358.93,549.039,1669.73
6/6/2024 7:00,6/6/2024 2:00,6/6/2024 3:00,6/6/2024,3,2672.485,947.633,1078.994,2406.606,747.198,1321.388,535.499,1623.854
6/6/2024 8:00,6/6/2024 3:00,6/6/2024 4:00,6/6/2024,4,2614.101,940.123,1064.226,2373.702,733.976,1302.887,525.132,1600.846
6/6/2024 9:00,6/6/2024 4:00,6/6/2024 5:00,6/6/2024,5,2643.676,965.493,1082.722,2395.476,741.527,1325.707,526.453,1618.819
6/6/2024 10:00,6/6/2024 5:00,6/6/2024 6:00,6/6/2024,6,2800.71,1028.375,1150.125,2517.746,771.19,1397.71,542.586,1696.838
6/6/2024 11:00,6/6/2024 6:00,6/6/2024 7:00,6/6/2024,7,3109.51,1134.787,1271.405,2770.72,839.811,1545.275,576.085,1865.345
6/6/2024 12:00,6/6/2024 7:00,6/6/2024 8:00,6/6/2024,8,3377.245,1192.025,1384.627,3005.182,910.175,1684.687,595.511,2013.92
6/6/2024 13:00,6/6/2024 8:00,6/6/2024 9:00,6/6/2024,9,3493.735,1210.485,1443.852,3131.025,957.181,1762.444,576.173,2102.922
6/6/2024 14:00,6/6/2024 9:00,6/6/2024 10:00,6/6/2024,10,3552.166,1219.055,1488.081,3207.897,983.536,1819.449,566.578,2143.297
6/6/2024 15:00,6/6/2024 10:00,6/6/2024 11:00,6/6/2024,11,3595.511,1242.9,1525.615,3256.561,999.245,1862.76,552.077,2166.506
6/6/2024 16:00,6/6/2024 11:00,6/6/2024 12:00,6/6/2024,12,3637.495,1275.424,1548.536,3300.818,1001.132,1865.652,566.069,2153.927
6/6/2024 17:00,6/6/2024 12:00,6/6/2024 13:00,6/6/2024,13,3678.382,1303.46,1554.108,3315.856,985.784,1836.764,531.346,2142.669
6/6/2024 18:00,6/6/2024 13:00,6/6/2024 14:00,6/6/2024,14,3798.357,1326.665,1553.996,3296.987,991.535,1797.903,586.159,2146.421
6/6/2024 19:00,6/6/2024 14:00,6/6/2024 15:00,6/6/2024,15,3901.675,1316.406,1544.355,3268.806,1000.783,1788.163,567.266,2112.822
6/6/2024 20:00,6/6/2024 15:00,6/6/2024 16:00,6/6/2024,16,3904.668,1329.726,1554.782,3290.519,1025.942,1847.271,585.588,2169.644
6/6/2024 21:00,6/6/2024 16:00,6/6/2024 17:00,6/6/2024,17,4033.455,1363.464,1565.762,3297.171,1025.302,1904.739,628.108,2228.176
6/6/2024 22:00,6/6/2024 17:00,6/6/2024 18:00,6/6/2024,18,4183.812,1378.876,1580.543,3330.987,1025.912,1942.742,685.326,2275.887
6/6/2024 23:00,6/6/2024 18:00,6/6/2024 19:00,6/6/2024,19,4183.271,1367.888,1568.884,3230.188,1029.489,1936.743,697.826,2276.455
6/7/2024 0:00,6/6/2024 19:00,6/6/2024 20:00,6/6/2024,20,4087.422,1338.348,1535.988,3127.029,1020.165,1925.28,692.039,2232.737
6/7/2024 1:00,6/6/2024 20:00,6/6/2024 21:00,6/6/2024,21,4005.826,1306.597,1509.44,3083.04,1011.603,1895.88,690.542,2209.191
6/7/2024 2:00,6/6/2024 21:00,6/6/2024 22:00,6/6/2024,22,3832.077,1223.525,1426.827,2949.051,973.015,1794.789,666.048,2119.234
6/7/2024 3:00,6/6/2024 22:00,6/6/2024 23:00,6/6/2024,23,3501.443,1126.07,1305.319,2743.41,907.418,1649.672,613.969,1954.484
6/7/2024 4:00,6/6/2024 23:00,6/7/2024 0:00,6/6/2024,24,3166.34,1035.241,1196.359,2528.595,836.848,1500.736,559.854,1789.67
6/7/2024 5:00,6/7/2024 0:00,6/7/2024 1:00,6/7/2024,1,2890.149,975.725,1116.248,2375.386,777.792,1386.645,513.552,1676.49
6/7/2024 6:00,6/7/2024 1:00,6/7/2024 2:00,6/7/2024,2,2693.214,939.893,1061.804,2254.429,737.664,1314.765,488.213,1585.118
6/7/2024 7:00,6/7/2024 2:00,6/7/2024 3:00,6/7/2024,3,2562.783,922.46,1030.768,2192.892,713.315,1271.773,476.093,1529.651
6/7/2024 8:00,6/7/2024 3:00,6/7/2024 4:00,6/7/2024,4,2488.176,908.553,1018.939,2157.698,696.165,1249.104,465.633,1499.952
6/7/2024 9:00,6/7/2024 4:00,6/7/2024 5:00,6/7/2024,5,2484.875,945.061,1039.37,2181.019,698.922,1266.363,474.426,1511.663
6/7/2024 10:00,6/7/2024 5:00,6/7/2024 6:00,6/7/2024,6,2602.458,1009.903,1106.349,2290.428,723.274,1335.98,496.812,1566.215
6/7/2024 11:00,6/7/2024 6:00,6/7/2024 7:00,6/7/2024,7,2869.354,1123.569,1218.315,2510.826,792.583,1456.663,517.226,1703.995
6/7/2024 12:00,6/7/2024 7:00,6/7/2024 8:00,6/7/2024,8,3117.678,1207.019,1309.956,2706.326,863.028,1557.18,510.064,1805.699
6/7/2024 13:00,6/7/2024 8:00,6/7/2024 9:00,6/7/2024,9,3288.659,1244.655,1366.551,2820.552,917.588,1601.285,436.908,1880.73
6/7/2024 14:00,6/7/2024 9:00,6/7/2024 10:00,6/7/2024,10,3314.661,1258.803,1392.944,2939.903,981.106,1595.025,353.036,1901.705
6/7/2024 15:00,6/7/2024 10:00,6/7/2024 11:00,6/7/2024,11,3317.643,1272.776,1406.565,2974.442,1000.675,1643.846,309.604,1849.793
6/7/2024 16:00,6/7/2024 11:00,6/7/2024 12:00,6/7/2024,12,3394.588,1256.242,1408.324,3014.9,1020.228,1627.444,357.966,1824.088
6/7/2024 17:00,6/7/2024 12:00,6/7/2024 13:00,6/7/2024,13,3498.553,1220.366,1432.121,3055.035,1081.281,1681.268,394.466,1851.767
6/7/2024 18:00,6/7/2024 13:00,6/7/2024 14:00,6/7/2024,14,3633.358,1189.414,1495.382,3177.008,1099.833,1836.194,483.546,1950.056
6/7/2024 19:00,6/7/2024 14:00,6/7/2024 15:00,6/7/2024,15,3854.864,1194.293,1543.472,3167.074,1051.444,1898.479,495.492,2051.182
6/7/2024 20:00,6/7/2024 15:00,6/7/2024 16:00,6/7/2024,16,4030.355,1205.843,1584.342,3215.823,1076.936,1865.126,458.876,2180.815
6/7/2024 21:00,6/7/2024 16:00,6/7/2024 17:00,6/7/2024,17,4142.602,1235.725,1599.944,3316.098,1126.202,1930.299,476.282,2243.222
6/7/2024 22:00,6/7/2024 17:00,6/7/2024 18:00,6/7/2024,18,4200.579,1286.618,1585.988,3374.939,1146.895,2048.934,534.478,2253.152
6/7/2024 23:00,6/7/2024 18:00,6/7/2024 19:00,6/7/2024,19,4052.478,1299.448,1533.457,3262.638,1131.306,2080.738,579.769,2194.412
6/8/2024 0:00,6/7/2024 19:00,6/7/2024 20:00,6/7/2024,20,3915.514,1272.135,1480.649,3154.857,1085.307,2025.147,592.845,2134.296
6/8/2024 1:00,6/7/2024 20:00,6/7/2024 21:00,6/7/2024,21,3732.002,1248.249,1446.485,3084.406,1064.109,1968.062,595.45,2088.902
6/8/2024 2:00,6/7/2024 21:00,6/7/2024 22:00,6/7/2024,22,3506.894,1183.658,1372.464,2960.656,1018.503,1864.063,583.434,1991.986
6/8/2024 3:00,6/7/2024 22:00,6/7/2024 23:00,6/7/2024,23,3192.811,1099.749,1265.137,2767.083,938.396,1703.542,545.972,1832.864
6/8/2024 4:00,6/7/2024 23:00,6/8/2024 0:00,6/7/2024,24,2881.839,1024.22,1150.086,2568.353,851.784,1539.135,500.35,1674.829
6/8/2024 5:00,6/8/2024 0:00,6/8/2024 1:00,6/8/2024,1,2616.934,995.842,1064.375,2392.742,779.615,1412.278,464.312,1548.35
6/8/2024 6:00,6/8/2024 1:00,6/8/2024 2:00,6/8/2024,2,2418.983,928.456,1007.069,2217.99,722.655,1302.529,449.776,1457.94
6/8/2024 7:00,6/8/2024 2:00,6/8/2024 3:00,6/8/2024,3,2295.181,915.129,968.731,2111.065,684.464,1240.376,438.414,1399.591
6/8/2024 8:00,6/8/2024 3:00,6/8/2024 4:00,6/8/2024,4,2226.977,908.695,947.122,2045.803,662.541,1193.129,433.101,1364.885
6/8/2024 9:00,6/8/2024 4:00,6/8/2024 5:00,6/8/2024,5,2188.425,911.841,942.654,2016.738,649.371,1182.621,430.037,1349.815
6/8/2024 10:00,6/8/2024 5:00,6/8/2024 6:00,6/8/2024,6,2209.285,923.996,953.816,2015.335,645.762,1183.133,434.097,1346.441
6/8/2024 11:00,6/8/2024 6:00,6/8/2024 7:00,6/8/2024,7,2281.443,974.007,1001.273,2091.921,671.4,1227.644,438.103,1376.226
6/8/2024 12:00,6/8/2024 7:00,6/8/2024 8:00,6/8/2024,8,2387.19,1034.516,1073.519,2195.177,711.047,1263.13,435.49,1410.955
6/8/2024 13:00,6/8/2024 8:00,6/8/2024 9:00,6/8/2024,9,2474.809,1083.483,1140.646,2305.024,759.455,1287.862,404.28,1443.711
6/8/2024 14:00,6/8/2024 9:00,6/8/2024 10:00,6/8/2024,10,2506.196,1076.606,1175.241,2383.897,787.575,1285.211,393.771,1488.652
6/8/2024 15:00,6/8/2024 10:00,6/8/2024 11:00,6/8/2024,11,2593.293,1082.558,1208.545,2459.308,823.225,1314.284,344.426,1546.846
6/8/2024 16:00,6/8/2024 11:00,6/8/2024 12:00,6/8/2024,12,2737.814,1111.138,1229.912,2519.534,869.948,1379.883,342.154,1564.32
6/8/2024 17:00,6/8/2024 12:00,6/8/2024 13:00,6/8/2024,13,2821.84,1133.271,1229.598,2525.565,871.118,1447.108,323.139,1573.948
6/8/2024 18:00,6/8/2024 13:00,6/8/2024 14:00,6/8/2024,14,2763.703,1164.298,1228.107,2566.802,882.367,1541.621,309.588,1549.407
6/8/2024 19:00,6/8/2024 14:00,6/8/2024 15:00,6/8/2024,15,2846.342,1135.885,1215.33,2592.787,881.281,1530.531,325.882,1537.993
6/8/2024 20:00,6/8/2024 15:00,6/8/2024 16:00,6/8/2024,16,2994.759,1110.031,1235.641,2574.747,878.51,1509.709,365.259,1567.38
6/8/2024 21:00,6/8/2024 16:00,6/8/2024 17:00,6/8/2024,17,3085.354,1129.863,1270.14,2657.808,905.145,1611.491,414.077,1608.259
6/8/2024 22:00,6/8/2024 17:00,6/8/2024 18:00,6/8/2024,18,3270.773,1204.425,1302.979,2688.877,922.054,1685.197,445.401,1680.441
6/8/2024 23:00,6/8/2024 18:00,6/8/2024 19:00,6/8/2024,19,3399.515,1236.895,1319.334,2720.934,927.631,1725.605,505.837,1758.423
6/9/2024 0:00,6/8/2024 19:00,6/8/2024 20:00,6/8/2024,20,3357.065,1240.87,1298.968,2689.763,913.349,1719.504,548.587,1774.712
6/9/2024 1:00,6/8/2024 20:00,6/8/2024 21:00,6/8/2024,21,3278.363,1227.088,1278.055,2654.453,894.421,1694.477,552.086,1763.05
6/9/2024 2:00,6/8/2024 21:00,6/8/2024 22:00,6/8/2024,22,3173.106,1185.067,1232.291,2598.016,868.82,1631.609,543.131,1722.838
6/9/2024 3:00,6/8/2024 22:00,6/8/2024 23:00,6/8/2024,23,2945.545,1100.165,1143.761,2478.018,816.065,1513.309,515.16,1622.919
6/9/2024 4:00,6/8/2024 23:00,6/9/2024 0:00,6/8/2024,24,2692.383,1021.294,1057.266,2342.1,754.846,1388.837,475.62,1518.427
6/9/2024 5:00,6/9/2024 0:00,6/9/2024 1:00,6/9/2024,1,2487.911,975.18,991.448,2215.067,702.928,1285.915,446.518,1430.827
6/9/2024 6:00,6/9/2024 1:00,6/9/2024 2:00,6/9/2024,2,2351.256,921.227,949.614,2119.313,669.814,1212.887,431.157,1375.478
6/9/2024 7:00,6/9/2024 2:00,6/9/2024 3:00,6/9/2024,3,2241.222,918.424,921.74,2055.96,645.993,1167.594,422.341,1331.759
6/9/2024 8:00,6/9/2024 3:00,6/9/2024 4:00,6/9/2024,4,2185.623,892.797,906.744,2013.541,630.813,1142.6,415.346,1307.414
6/9/2024 9:00,6/9/2024 4:00,6/9/2024 5:00,6/9/2024,5,2155.031,898.786,905.158,1991.931,624.553,1140.189,415.272,1298.714
6/9/2024 10:00,6/9/2024 5:00,6/9/2024 6:00,6/9/2024,6,2152.557,914.001,917.322,1985.871,617.443,1135.732,420.071,1299.97
6/9/2024 11:00,6/9/2024 6:00,6/9/2024 7:00,6/9/2024,7,2191.593,956.272,957.495,2031.539,637.363,1155.82,434.866,1333.743
6/9/2024 12:00,6/9/2024 7:00,6/9/2024 8:00,6/9/2024,8,2350.568,1038.253,1025.677,2128.465,685.023,1228.816,467.083,1407.37
6/9/2024 13:00,6/9/2024 8:00,6/9/2024 9:00,6/9/2024,9,2581.029,1115.328,1112.517,2253.495,746.236,1381.259,482.379,1513.016
6/9/2024 14:00,6/9/2024 9:00,6/9/2024 10:00,6/9/2024,10,2789.591,1168.422,1185.124,2344.318,797.262,1472.098,495.492,1589.374
6/9/2024 15:00,6/9/2024 10:00,6/9/2024 11:00,6/9/2024,11,2879.24,1211.04,1234.576,2419.678,838.303,1538.206,454.651,1637.11
6/9/2024 16:00,6/9/2024 11:00,6/9/2024 12:00,6/9/2024,12,2904.2,1246.871,1258.542,2473.666,854.43,1589.425,360.085,1684.378
6/9/2024 17:00,6/9/2024 12:00,6/9/2024 13:00,6/9/2024,13,2867.727,1239.029,1241.077,2524.099,857.179,1615.417,330.64,1632.827
6/9/2024 18:00,6/9/2024 13:00,6/9/2024 14:00,6/9/2024,14,2586.399,1188.209,1188.921,2474.076,841.877,1595.103,334.427,1483.956
6/9/2024 19:00,6/9/2024 14:00,6/9/2024 15:00,6/9/2024,15,2389.708,1150.73,1146.642,2273.29,789.855,1490.998,294.451,1350.373
6/9/2024 20:00,6/9/2024 15:00,6/9/2024 16:00,6/9/2024,16,2559.433,1147.698,1159.427,2283.032,760.427,1343.947,354.139,1404.357
6/9/2024 21:00,6/9/2024 16:00,6/9/2024 17:00,6/9/2024,17,2783.085,1143.9,1211.077,2416.639,801.3,1373.151,395.873,1511.782
6/9/2024 22:00,6/9/2024 17:00,6/9/2024 18:00,6/9/2024,18,3076.837,1208.744,1278.174,2570.687,855.127,1518.576,475.604,1649.022
6/9/2024 23:00,6/9/2024 18:00,6/9/2024 19:00,6/9/2024,19,3241.897,1269.327,1318.696,2666.485,882.386,1636.959,522.487,1737.15
