ags,year,state,state_name,eligible_voters,number_voters,valid_votes,invalid_votes,turnout,cdu,csu,spd,gruene,fdp,linke_pds,afd,npd,rep,die_rechte,dvu,iii_weg,bf_b,ddd,dg,dns,drp,dsu,dkp,kpd,mlpd,sgp,spad,bsa,bwk,x50plus,ab_2000,ad_demokraten,adf,adm,agfg,apd,appd,aufbruch,b,bge,big,bp,buendnis_c,buendnis21,buergerbewegung,bueso,cbv,chance_2000,cm,deutschland,di_b,die_basis,die_humanisten,die_partei,dm,dp,dpd,du,eap,familie,forum,frauen,freie_waehler,fwd,gartenpartei,gb_bhe,gdp,gesundheitsforschung,graue,gvp,hp,liebe,liga,lkr,menschliche_welt,mg,muendige,naturgesetz,nichtwaehler,oedp,offensive_d,oko_union,partei_der_vernunft,pass,patrioten,pbc,pd_f,pdv,piraten,prg,pro_deutschland,pro_dm,rentner,rrp,schill,ssw,statt_partei,team_todenhoefer,tierschutz,tierschutzallianz,unabhaengige,usd,v_partei3,vaa,violetten,volksabstimmung,volt,zentrum,cdu_csu,far_right,far_left,far_left_w_linke
3054,1953,3,Niedersachsen,76345,67675,65405,2270,0.886436571,0.254983376,0,0.232729959,,0.039601034,,,,,,,,,,,0,0.040664943,,,0.008732915,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.273734762,,,,,,,,,,0.110705578,,,,0.005304765,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.254983376,0.040664943,0.008732915,0.008732915
3055,1953,3,Niedersachsen,43282,38612,37671,941,0.892102953,0.317569667,0,0.184735315,,0.033331607,,,,,,,,,,,0,0.032295659,,,0.005076142,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.213793639,,,,,,,,,,0.185874858,,,,0.00295245,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.317569667,0.032295659,0.005076142,0.005076142
3056,1953,3,Niedersachsen,39175,34769,33696,1073,0.887530313,0.219218269,0,0.213523541,,0.035203773,,,,,,,,,,,0,0.080272657,,,0.005809773,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.243492767,,,,,,,,,,0.16897236,,,,0.002646035,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.219218269,0.080272657,0.005809773,0.005809773
3057,1953,3,Niedersachsen,38513,34129,33110,1019,0.886168307,0.26452577,0,0.178557825,,0.016086027,,,,,,,,,,,0,0.049664508,,,0.005655015,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.289841484,,,,,,,,,,0.162178792,,,,0.003633274,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.26452577,0.049664508,0.005655015,0.005655015
3058,1953,3,Niedersachsen,71006,64737,63257,1480,0.911711686,0.301404143,0,0.237113243,,0.06531041,,,,,,,,,,,0,0.031403988,,,0.005313808,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.177271112,,,,,,,,,,0.156324822,,,,0.002996741,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.301404143,0.031403988,0.005313808,0.005313808
3059,1953,3,Niedersachsen,31965,26115,25229,886,0.81698733,0.310128279,0,0.333869424,,0.119931074,,,,,,,,,,,0,0.026076967,,,0.014014934,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.092054375,,,,,,,,,,0.055408769,,,,0.014589316,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.310128279,0.026076967,0.014014934,0.014014934
3060,1953,3,Niedersachsen,46550,41295,40064,1231,0.887110634,0.142947088,0,0.190507325,,0.020365662,,,,,,,,,,,0,0.028720184,,,0.003753481,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.44857731,,,,,,,,,,0.13001574,,,,0.005303305,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.142947088,0.028720184,0.003753481,0.003753481
3061,1953,3,Niedersachsen,44920,38926,37410,1516,0.866562778,0.24387299,0,0.272362945,,0.040153111,,,,,,,,,,,0,0.025432873,,,0.007218825,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.249807327,,,,,,,,,,0.118044495,,,,0.004161743,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.24387299,0.025432873,0.007218825,0.007218825
3062,1953,3,Niedersachsen,44039,38412,37003,1409,0.87222689,0.257159221,0,0.282541914,,0.011532854,,,,,,,,,,,0,0.039154431,,,0.015281683,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.207122774,,,,,,,,,,0.138290118,,,,0.01223576,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.257159221,0.039154431,0.015281683,0.015281683
3063,1953,3,Niedersachsen,35435,31672,30586,1086,0.893805559,0.248800202,0,0.224235918,,0.026206113,,,,,,,,,,,0,0.07741854,,,0.003188937,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.274722152,,,,,,,,,,0.107350341,,,,0.003788836,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.248800202,0.07741854,0.003188937,0.003188937
3064,1953,3,Niedersachsen,89031,77887,74912,2975,0.874830115,0.205066314,0,0.287647489,,0.034691284,,,,,,,,,,,0,0.022622517,,,0.00708719,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.282357775,,,,,,,,,,0.116219652,,,,0.006111418,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.205066314,0.022622517,0.00708719,0.00708719
3065,1953,3,Niedersachsen,54440,48006,46400,1606,0.881814842,0.319355914,0,0.292921718,,0.019601716,,,,,,,,,,,0,0.035183102,,,0.006478357,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.175686373,,,,,,,,,,0.112235971,,,,0.005082698,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.319355914,0.035183102,0.006478357,0.006478357
3066,1953,3,Niedersachsen,49581,43595,41897,1698,0.879268268,0.177107466,0,0.236953779,,0.030989792,,,,,,,,,,,0,0.026952632,,,0.008785411,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.341346485,,,,,,,,,,0.133730932,,,,0.005184081,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.177107466,0.026952632,0.008785411,0.008785411
3067,1953,3,Niedersachsen,84076,73054,71336,1718,0.868904325,0.45771621,0,0.285898103,,0.071714075,,,,,,,,,,,0,0.013305226,,,0.012388096,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.080953815,,,,,,,,,,0.04576067,,,,0.008746954,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.45771621,0.013305226,0.012388096,0.012388096
3068,1953,3,Niedersachsen,39196,36123,35352,771,0.921599143,0.824959167,0,0.083990809,,0.006837749,,,,,,,,,,,0,0.006201035,,,0.003321983,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.007502145,,,,,,,,,,0.044874457,,,,0.000968912,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.824959167,0.006201035,0.003321983,0.003321983
3069,1953,3,Niedersachsen,54210,49363,48292,1071,0.910588452,0.529546421,0,0.252111906,,0.03591759,,,,,,,,,,,0,0.023377834,,,0.004578328,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.035309847,,,,,,,,,,0.095618176,,,,0.001843486,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.529546421,0.023377834,0.004578328,0.004578328
3070,1953,3,Niedersachsen,59356,49859,48300,1559,0.839999326,0.498565956,0,0.193505686,,0.072444293,,,,,,,,,,,0,0.049820494,,,0.010248902,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.040855212,,,,,,,,,,0.061954712,,,,0.041336569,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.498565956,0.049820494,0.010248902,0.010248902
3071,1953,3,Niedersachsen,39247,36817,36182,635,0.93808444,0.751120406,0,0.13186843,,0.020696961,,,,,,,,,,,0,0.005486596,,,0.003286525,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.009316348,,,,,,,,,,0.056142543,,,,0.004834723,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.751120406,0.005486596,0.003286525,0.003286525
3072,1953,3,Niedersachsen,27971,25073,24451,622,0.896392692,0.391097994,0,0.263111714,,0.035815419,,,,,,,,,,,0,0.031388346,,,0.005224744,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.117337375,,,,,,,,,,0.124556296,,,,0.006660551,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.391097994,0.031388346,0.005224744,0.005224744
3073,1953,3,Niedersachsen,34910,32168,31418,750,0.92145517,0.760538423,0,0.107653569,,0.012372544,,,,,,,,,,,0,0.00727431,,,0.002828898,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.015356876,,,,,,,,,,0.067116389,,,,0.003543895,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.760538423,0.00727431,0.002828898,0.002828898
3074,1953,3,Niedersachsen,75504,69826,67752,2074,0.924798686,0.549709277,0,0.227622948,,0.029444619,,,,,,,,,,,0,0.010239739,,,0.005442099,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.04995274,,,,,,,,,,0.092830751,,,,0.005055423,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.549709277,0.010239739,0.005442099,0.005442099
3075,1953,3,Niedersachsen,19285,17059,16560,499,0.884573503,0.362447975,0,0.223401137,,0.059616625,,,,,,,,,,,0,0.039040975,,,0.002403423,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.167712058,,,,,,,,,,0.111671259,,,,0.004455126,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.362447975,0.039040975,0.002403423,0.002403423
3076,1953,3,Niedersachsen,27592,23108,22261,847,0.837489127,0.202137788,0,0.384022849,,0.18811667,,,,,,,,,,,0,0.06530206,,,0.056906699,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.023628181,,,,,,,,,,0.031417691,,,,0.01181409,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.202137788,0.06530206,0.056906699,0.056906699
3077,1953,3,Niedersachsen,43719,33510,31975,1535,0.766485967,0.321068338,0,0.3535661,,0.057057595,,,,,,,,,,,0,0.093882423,,,0.026201134,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.026111608,,,,,,,,,,0.069770218,,,,0.006535363,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.321068338,0.093882423,0.026201134,0.026201134
3078,1953,3,Niedersachsen,81018,65961,63851,2110,0.814152411,0.456011886,0,0.308667243,,0.043510559,,,,,,,,,,,0,0.056836616,,,0.010051394,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.028077197,,,,,,,,,,0.058989403,,,,0.005867103,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.456011886,0.056836616,0.010051394,0.010051394
3079,1953,3,Niedersachsen,53299,46124,44454,1670,0.86538209,0.266217154,0,0.412887,,0.11458243,,,,,,,,,,,0,0.067448617,,,0.012531437,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.032065736,,,,,,,,,,0.047567427,,,,0.010493452,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.266217154,0.067448617,0.012531437,0.012531437
3080,1953,3,Niedersachsen,34704,27459,26535,924,0.79123444,0.329072435,0,0.212280127,,0.211806694,,,,,,,,,,,0,0.107469318,,,0.005608362,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.026075239,,,,,,,,,,0.069194071,,,,0.004843585,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.329072435,0.107469318,0.005608362,0.005608362
3081,1953,3,Niedersachsen,168116,145531,142180,3351,0.865658236,0.376634531,0,0.358171111,,0.039551711,,,,,,,,,,,0,0.014079474,,,0.018271021,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.111708158,,,,,,,,,,0.051013186,,,,0.007544784,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.376634531,0.014079474,0.018271021,0.018271021
3082,1953,3,Niedersachsen,28614,25569,25013,556,0.89358356,0.541163127,0,0.232938324,,0.05006062,,,,,,,,,,,0,0.011576518,,,0.007039775,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.062810435,,,,,,,,,,0.067073409,,,,0.00559271,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.541163127,0.011576518,0.007039775,0.007039775
3083,1953,3,Niedersachsen,63545,55810,53736,2074,0.878275238,0.472943917,0,0.259827988,,0.028597026,,,,,,,,,,,0,0.027790719,,,0.017505823,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.038254793,,,,,,,,,,0.114334349,,,,0.003583587,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.472943917,0.027790719,0.017505823,0.017505823
3084,1953,3,Niedersachsen,12551,11436,11137,299,0.911162457,0.395680308,0,0.332458902,,0.086743617,,,,,,,,,,,0,0.010580623,,,0.007432669,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.049317943,,,,,,,,,,0.087355719,,,,0.004284715,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.395680308,0.010580623,0.007432669,0.007432669
3085,1953,3,Niedersachsen,45396,41134,39825,1309,0.906115076,0.298366315,0,0.298998395,,0.039480722,,,,,,,,,,,0,0.01354111,,,0.008533087,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.134584529,,,,,,,,,,0.171536928,,,,0.003136092,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.298366315,0.01354111,0.008533087,0.008533087
3086,1953,3,Niedersachsen,57125,52698,51147,1551,0.922503282,0.336635166,0,0.355933812,,0.048142244,,,,,,,,,,,0,0.018805268,,,0.008785912,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.086758511,,,,,,,,,,0.112072564,,,,0.003434665,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.336635166,0.018805268,0.008785912,0.008785912
3087,1953,3,Niedersachsen,30589,28125,27143,982,0.919448168,0.401457778,0,0.331413333,,0.016497778,,,,,,,,,,,0,0.014257778,,,0.013333333,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.0384,,,,,,,,,,0.146844444,,,,0.00288,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.401457778,0.014257778,0.013333333,0.013333333
3088,1953,3,Niedersachsen,81778,75128,72900,2228,0.918682286,0.411125013,0,0.296427431,,0.018967629,,,,,,,,,,,0,0.012019487,,,0.008771696,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.096688319,,,,,,,,,,0.123163135,,,,0.003181237,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.411125013,0.012019487,0.008771696,0.008771696
3089,1953,3,Niedersachsen,95598,86045,83573,2472,0.900071131,0.43417979,0,0.316880702,,0.035551165,,,,,,,,,,,0,0.02158173,,,0.011575338,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.051659016,,,,,,,,,,0.09515951,,,,0.004683596,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.43417979,0.02158173,0.011575338,0.011575338
3090,1953,3,Niedersachsen,36690,31697,30451,1246,0.863913873,0.358330441,0,0.339748241,,0.109127047,,,,,,,,,,,0,0.02180017,,,0.017793482,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.035145282,,,,,,,,,,0.071079282,,,,0.007666341,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.358330441,0.02180017,0.017793482,0.017793482
3091,1953,3,Niedersachsen,80537,69084,66948,2136,0.857792071,0.331567367,0,0.197875051,,0.207848416,,,,,,,,,,,0,0.050026055,,,0.015893695,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.044988709,,,,,,,,,,0.113571884,,,,0.007309942,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.331567367,0.050026055,0.015893695,0.015893695
3092,1953,3,Niedersachsen,66861,57856,56446,1410,0.865317599,0.361276272,0,0.372441925,,0.088219027,,,,,,,,,,,0,0.054514657,,,0.018373202,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.057245575,,,,,,,,,,0.018546045,,,,0.005012445,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.361276272,0.054514657,0.018373202,0.018373202
3093,1953,3,Niedersachsen,43585,36460,35104,1356,0.836526328,0.24580362,0,0.159599561,,0.341058694,,,,,,,,,,,0,0.058721887,,,0.005704882,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.042484915,,,,,,,,,,0.105238618,,,,0.00419638,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.24580362,0.058721887,0.005704882,0.005704882
3094,1953,3,Niedersachsen,55092,50767,49491,1276,0.921494954,0.757637836,0,0.090885812,,0.017275001,,,,,,,,,,,0,0.007741249,,,0.004353222,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.012370241,,,,,,,,,,0.081864203,,,,0.002737999,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.757637836,0.007741249,0.004353222,0.004353222
3095,1953,3,Niedersachsen,56653,48547,46825,1722,0.856918433,0.278987373,0,0.280717655,,0.217376975,,,,,,,,,,,0,0.049807403,,,0.008610213,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.036892084,,,,,,,,,,0.087255649,,,,0.004881867,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.278987373,0.049807403,0.008610213,0.008610213
3096,1953,3,Niedersachsen,45249,39662,38113,1549,0.876527658,0.342519288,0,0.177575513,,0.196787857,,,,,,,,,,,0,0.036180727,,,0.005193888,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.042131007,,,,,,,,,,0.155438455,,,,0.005118249,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.342519288,0.036180727,0.005193888,0.005193888
3097,1953,3,Niedersachsen,45592,43009,41241,1768,0.943345324,0.748122486,0,0.080750541,,0.009742147,,,,,,,,,,,0,0.005254714,,,0.001906578,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.014880606,,,,,,,,,,0.095886907,,,,0.002348346,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.748122486,0.005254714,0.001906578,0.001906578
3098,1953,3,Niedersachsen,67742,58148,55442,2706,0.858374421,0.24814267,0,0.296381647,,0.191029786,,,,,,,,,,,0,0.025331912,,,0.010542065,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.061257481,,,,,,,,,,0.115825136,,,,0.004952879,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.24814267,0.025331912,0.010542065,0.010542065
4099,1953,4,Bremen,334666,295715,286880,8835,0.883612318,0.247890706,0,0.378851259,,0.081247147,,,,,,,,,,,0,0.030258864,,,0.039558359,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.145072113,,,,,,,,,,0.030969007,,,,0.016275806,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.247890706,0.030258864,0.039558359,0.039558359
4100,1953,4,Bremen,86292,72205,69320,2885,0.836751958,0.209833114,0,0.371359324,,0.038099855,,,,,,,,,,,0,0.022214528,,,0.030288761,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.243251852,,,,,,,,,,0.03387577,,,,0.011121113,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.209833114,0.022214528,0.030288761,0.030288761
5101,1953,5,North Rhine-Westphalia,414682,342176,334622,7554,0.825152768,0.505286753,0,0.291236089,,0.08549986,,,,,,,,,,,0,0,,,0.03740765,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.010766389,,,,,,,,,,0.019747148,,,,0.01203182,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.015947933,0.505286753,0,0.03740765,0.03740765
5102,1953,5,North Rhine-Westphalia,314541,257944,250648,7296,0.820064793,0.430143752,0,0.381133114,,0.058873244,,,,,,,,,,,0,0,,,0.040787923,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.01069612,,,,,,,,,,0.01564293,,,,0.015549887,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.018887821,0.430143752,0,0.040787923,0.040787923
5103,1953,5,North Rhine-Westphalia,466651,383963,375175,8788,0.82280548,0.416389079,0,0.380057453,,0.0537083,,,,,,,,,,,0,0,,,0.037787495,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.008612809,,,,,,,,,,0.01345963,,,,0.035287254,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.031810357,0.416389079,0,0.037787495,0.037787495
5104,1953,5,North Rhine-Westphalia,130976,108494,106048,2446,0.828350232,0.511060519,0,0.285333751,,0.102789094,,,,,,,,,,,0,0,,,0.017365016,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.012258742,,,,,,,,,,0.020664737,,,,0.012258742,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.015724372,0.511060519,0,0.017365016,0.017365016
5105,1953,5,North Rhine-Westphalia,92175,75607,73522,2085,0.82025495,0.645046094,0,0.169111326,,0.055775259,,,,,,,,,,,0,0,,,0.015607021,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.01165236,,,,,,,,,,0.015382174,,,,0.00780351,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.052045446,0.645046094,0,0.015607021,0.015607021
5106,1953,5,North Rhine-Westphalia,111604,95735,93254,2481,0.857809756,0.39415052,0,0.387569854,,0.107661775,,,,,,,,,,,0,0,,,0.036433906,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.014289445,,,,,,,,,,0.010936439,,,,0.018384081,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.004658693,0.39415052,0,0.036433906,0.036433906
5107,1953,5,North Rhine-Westphalia,48959,40775,39557,1218,0.832839723,0.582955242,0,0.228865727,,0.071391784,,,,,,,,,,,0,0,,,0.027541386,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.008804414,,,,,,,,,,0.034408338,,,,0.008240343,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.007921521,0.582955242,0,0.027541386,0.027541386
5108,1953,5,North Rhine-Westphalia,148192,126216,121075,5141,0.851705895,0.391131077,0,0.336819421,,0.052418077,,,,,,,,,,,0,0,,,0.028086772,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.006259111,,,,,,,,,,0.010458262,,,,0.019949927,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.114145592,0.391131077,0,0.028086772,0.028086772
5109,1953,5,North Rhine-Westphalia,81430,69627,68201,1426,0.85505342,0.355882057,0,0.261407213,,0.16681747,,,,,,,,,,,0,0,,,0.118416706,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.012969107,,,,,,,,,,0.0302038,,,,0.024114209,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.009708877,0.355882057,0,0.118416706,0.118416706
5110,1953,5,North Rhine-Westphalia,57044,47415,45874,1541,0.831200477,0.535590003,0,0.213244754,,0.098724032,,,,,,,,,,,0,0,,,0.024570284,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.007255088,,,,,,,,,,0.015438152,,,,0.017884636,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.054792787,0.535590003,0,0.024570284,0.024570284
5111,1953,5,North Rhine-Westphalia,115348,100285,97094,3191,0.86941256,0.352166326,0,0.29795084,,0.163474099,,,,,,,,,,,0,0,,,0.1158598,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.008336242,,,,,,,,,,0.014359077,,,,0.01166675,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.004367552,0.352166326,0,0.1158598,0.1158598
5112,1953,5,North Rhine-Westphalia,26439,22820,22061,759,0.863118877,0.529798422,0,0.248685364,,0.069325153,,,,,,,,,,,0,0,,,0.016871166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.007055215,,,,,,,,,,0.026468011,,,,0.00762489,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.060911481,0.529798422,0,0.016871166,0.016871166
5113,1953,5,North Rhine-Westphalia,284107,231848,225585,6263,0.816058738,0.386744764,0,0.322728684,,0.114592319,,,,,,,,,,,0,0,,,0.045206342,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.016148511,,,,,,,,,,0.015419585,,,,0.035557779,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.036588627,0.386744764,0,0.045206342,0.045206342
5114,1953,5,North Rhine-Westphalia,57914,48491,46968,1523,0.837293228,0.359592502,0,0.411911489,,0.079746757,,,,,,,,,,,0,0,,,0.041059166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.005011239,,,,,,,,,,0.012105339,,,,0.011239199,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.047926419,0.359592502,0,0.041059166,0.041059166
5115,1953,5,North Rhine-Westphalia,179646,151589,147431,4158,0.843820625,0.467580101,0,0.29000785,,0.090244015,,,,,,,,,,,0,0,,,0.039739031,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.00541596,,,,,,,,,,0.03574138,,,,0.020344484,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.023497747,0.467580101,0,0.039739031,0.039739031
5116,1953,5,North Rhine-Westphalia,47343,43539,41976,1563,0.919650212,0.715060061,0,0.146581226,,0.049495854,,,,,,,,,,,0,0,,,0.006155401,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.004226096,,,,,,,,,,0.011277246,,,,0.00594869,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.025356577,0.715060061,0,0.006155401,0.006155401
5117,1953,5,North Rhine-Westphalia,98315,85143,82123,3020,0.866022479,0.605334555,0,0.213217763,,0.05726836,,,,,,,,,,,0,0,,,0.01424662,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.007798645,,,,,,,,,,0.041530132,,,,0.005355696,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.01977849,0.605334555,0,0.01424662,0.01424662
5118,1953,5,North Rhine-Westphalia,123146,108167,104309,3858,0.878363893,0.553412778,0,0.234831326,,0.059888876,,,,,,,,,,,0,0,,,0.012295802,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.006212616,,,,,,,,,,0.03307848,,,,0.006046206,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.058566846,0.553412778,0,0.012295802,0.012295802
